"","mouse","condition","fed","Genus","humanPer","mousePer","reduced_pct"
"4797","ERR1763363","CRON_AMERdietAdLib","humanfood","Parasutterella",0.179390074,0.90625,2.336809027
"4798","ERR1763363","CRON_AMERdietAdLib","humanfood","Streptococcus",0.378712378,0.828125,1.128745974
"4799","ERR1763363","CRON_AMERdietAdLib","humanfood","Ruminococcus",4.235598964,6.46875,0.610920959
"4800","ERR1763364","CRON_AMERdietAdLib","humanfood","Oscillibacter",0.687661949,0.205655527,-1.741469674
"4801","ERR1763364","CRON_AMERdietAdLib","humanfood","Ruminococcus",4.235598964,7.832047986,0.886823606
"4802","ERR1763364","CRON_AMERdietAdLib","humanfood","Parasutterella",0.179390074,0.58269066,1.699630122
"4803","ERR1763364","CRON_AMERdietAdLib","humanfood","Lachnoclostridium",0.807255332,1.096829477,0.442242279
"4804","ERR1763364","CRON_AMERdietAdLib","humanfood","Faecalibacterium",11.94937213,0.445586975,-4.745083943
"4805","ERR1763364","CRON_AMERdietAdLib","humanfood","Ruminiclostridium",3.757225434,2.93059126,-0.358475916
"4806","ERR1763364","CRON_AMERdietAdLib","humanfood","Streptococcus",0.378712378,1.028277635,1.441055364
"4807","ERR1763364","CRON_AMERdietAdLib","humanfood","Bacteroides",7.125772374,23.77035133,1.738044923
"4808","ERR1763364","CRON_AMERdietAdLib","humanfood","Eubacterium",7.325094678,0.651242502,-3.491580644
"4809","ERR1763364","CRON_AMERdietAdLib","humanfood","Paraprevotella",2.322104844,4.078834619,0.812723901
"4810","ERR1763364","CRON_AMERdietAdLib","humanfood","Bifidobacterium",0.757424756,0.119965724,-2.658480309
"4811","ERR1763364","CRON_AMERdietAdLib","humanfood","Prevotella",36.15706598,7.009425878,-2.366909425
"4812","ERR1763364","CRON_AMERdietAdLib","humanfood","Butyricimonas",0.219254535,1.662382177,2.922573506
"4813","ERR1763366","CRON_AMERdietAdLib","humanfood","Bacteroides",7.125772374,17.83097215,1.323267058
"4814","ERR1763366","CRON_AMERdietAdLib","humanfood","Eubacterium",7.325094678,0.537371764,-3.768854985
"4815","ERR1763366","CRON_AMERdietAdLib","humanfood","Ruminiclostridium",3.757225434,2.18205504,-0.783980188
"4816","ERR1763366","CRON_AMERdietAdLib","humanfood","Ruminococcus",4.235598964,6.66015307,0.652989337
"4817","ERR1763366","CRON_AMERdietAdLib","humanfood","Faecalibacterium",11.94937213,0.34196385,-5.126947186
"4818","ERR1763366","CRON_AMERdietAdLib","humanfood","Lachnoclostridium",0.807255332,0.390815828,-1.046536167
"4819","ERR1763366","CRON_AMERdietAdLib","humanfood","Streptococcus",0.378712378,2.93111871,2.952276918
"4820","ERR1763366","CRON_AMERdietAdLib","humanfood","Paraprevotella",2.322104844,1.660967269,-0.483409468
"4821","ERR1763366","CRON_AMERdietAdLib","humanfood","Parasutterella",0.179390074,0.179123921,-0.002142048
"4822","ERR1763366","CRON_AMERdietAdLib","humanfood","Butyricimonas",0.219254535,1.09102752,2.315008907
"4823","ERR1763366","CRON_AMERdietAdLib","humanfood","Bifidobacterium",0.757424756,18.172936,4.584545133
"4824","ERR1763366","CRON_AMERdietAdLib","humanfood","Prevotella",36.15706598,0.586223742,-5.946682404
"4825","ERR1763367","CRON_AMERdietAdLib","humanfood","Ruminiclostridium",3.757225434,2.011661808,-0.901279895
"4826","ERR1763367","CRON_AMERdietAdLib","humanfood","Butyricimonas",0.219254535,1.574344023,2.844072245
"4827","ERR1763367","CRON_AMERdietAdLib","humanfood","Paraprevotella",2.322104844,8.32361516,1.841777152
"4828","ERR1763367","CRON_AMERdietAdLib","humanfood","Faecalibacterium",11.94937213,0.466472303,-4.678999582
"4829","ERR1763367","CRON_AMERdietAdLib","humanfood","Lachnoclostridium",0.807255332,0.670553936,-0.267671685
"4830","ERR1763367","CRON_AMERdietAdLib","humanfood","Prevotella",36.15706598,6.093294461,-2.568983247
"4831","ERR1763367","CRON_AMERdietAdLib","humanfood","Ruminococcus",4.235598964,1.559766764,-1.441235683
"4832","ERR1763367","CRON_AMERdietAdLib","humanfood","Bifidobacterium",0.757424756,7.551020408,3.317497136
"4833","ERR1763367","CRON_AMERdietAdLib","humanfood","Parasutterella",0.179390074,2.026239067,3.497632433
"4834","ERR1763367","CRON_AMERdietAdLib","humanfood","Oscillibacter",0.687661949,0.145772595,-2.23798
"4835","ERR1763367","CRON_AMERdietAdLib","humanfood","Streptococcus",0.378712378,1.749271137,2.207579444
"4836","ERR1763367","CRON_AMERdietAdLib","humanfood","Bacteroides",7.125772374,27.27405248,1.936410773
"4837","ERR1763367","CRON_AMERdietAdLib","humanfood","Eubacterium",7.325094678,0.422740525,-4.115003083
"4838","ERR1763368","CRON_AMERdietAdLib","humanfood","Streptococcus",0.378712378,3.214285714,3.085323694
"4839","ERR1763368","CRON_AMERdietAdLib","humanfood","Bifidobacterium",0.757424756,24.42307692,5.010998583
"4840","ERR1763368","CRON_AMERdietAdLib","humanfood","Bacteroides",7.125772374,18.79120879,1.398939571
"4841","ERR1763368","CRON_AMERdietAdLib","humanfood","Paraprevotella",2.322104844,4.56043956,0.973739774
"4842","ERR1763368","CRON_AMERdietAdLib","humanfood","Parasutterella",0.179390074,1.181318681,2.719226241
"4843","ERR1763368","CRON_AMERdietAdLib","humanfood","Oscillibacter",0.687661949,0.137362637,-2.323709874
"4844","ERR1763368","CRON_AMERdietAdLib","humanfood","Butyricimonas",0.219254535,1.510989011,2.784814583
"4845","ERR1763368","CRON_AMERdietAdLib","humanfood","Lachnoclostridium",0.807255332,0.10989011,-2.876963515
"4846","ERR1763368","CRON_AMERdietAdLib","humanfood","Ruminiclostridium",3.757225434,1.098901099,-1.773606131
"4847","ERR1763368","CRON_AMERdietAdLib","humanfood","Prevotella",36.15706598,15.97527473,-1.178436871
"4848","ERR1763368","CRON_AMERdietAdLib","humanfood","Ruminococcus",4.235598964,1.304945055,-1.698576935
"4849","ERR1763368","CRON_AMERdietAdLib","humanfood","Eubacterium",7.325094678,0.288461538,-4.666396529
"4850","ERR1763369","CRON_AMERdietAdLib","humanfood","Ruminococcus",4.235598964,3.162888772,-0.421323176
"4851","ERR1763369","CRON_AMERdietAdLib","humanfood","Prevotella",36.15706598,25.86979441,-0.483009024
"4852","ERR1763369","CRON_AMERdietAdLib","humanfood","Faecalibacterium",11.94937213,0.395361096,-4.917620088
"4853","ERR1763369","CRON_AMERdietAdLib","humanfood","Butyricimonas",0.219254535,1.47601476,2.751028563
"4854","ERR1763369","CRON_AMERdietAdLib","humanfood","Oscillibacter",0.687661949,0.144965735,-2.245987579
"4855","ERR1763369","CRON_AMERdietAdLib","humanfood","Parasutterella",0.179390074,1.423299947,2.98806776
"4856","ERR1763369","CRON_AMERdietAdLib","humanfood","Bifidobacterium",0.757424756,10.2398524,3.756948534
"4857","ERR1763369","CRON_AMERdietAdLib","humanfood","Streptococcus",0.378712378,1.660516605,2.132457669
"4858","ERR1763369","CRON_AMERdietAdLib","humanfood","Eubacterium",7.325094678,0.474433316,-3.948570179
"4859","ERR1763369","CRON_AMERdietAdLib","humanfood","Paraprevotella",2.322104844,3.72957301,0.683577358
"4860","ERR1763369","CRON_AMERdietAdLib","humanfood","Bacteroides",7.125772374,20.98049552,1.557930448
"4861","ERR1763369","CRON_AMERdietAdLib","humanfood","Ruminiclostridium",3.757225434,0.988402741,-1.926496763
"4862","ERR1763370","CRON_AMERdietAdLib","humanfood","Bacteroides",7.125772374,9.801876955,0.460011638
"4863","ERR1763370","CRON_AMERdietAdLib","humanfood","Ruminococcus",4.235598964,2.419186653,-0.808043913
"4864","ERR1763370","CRON_AMERdietAdLib","humanfood","Paraprevotella",2.322104844,0.667361835,-1.798892022
"4865","ERR1763370","CRON_AMERdietAdLib","humanfood","Butyricimonas",0.219254535,0.813347237,1.891264723
"4866","ERR1763370","CRON_AMERdietAdLib","humanfood","Prevotella",36.15706598,0.417101147,-6.437736523
"4867","ERR1763370","CRON_AMERdietAdLib","humanfood","Ruminiclostridium",3.757225434,1.480709072,-1.343379471
"4868","ERR1763370","CRON_AMERdietAdLib","humanfood","Eubacterium",7.325094678,0.208550574,-5.134378222
"4869","ERR1763370","CRON_AMERdietAdLib","humanfood","Bifidobacterium",0.757424756,36.01668405,5.571418977
"4870","ERR1763370","CRON_AMERdietAdLib","humanfood","Streptococcus",0.378712378,3.774765381,3.317212496
"4871","ERR1763370","CRON_AMERdietAdLib","humanfood","Faecalibacterium",11.94937213,0.145985401,-6.354966898
"4872","ERR1763370","CRON_AMERdietAdLib","humanfood","Lachnoclostridium",0.807255332,0.145985401,-2.467200958
"4873","ERR1763370","CRON_AMERdietAdLib","humanfood","Parasutterella",0.179390074,0.166840459,-0.104630879
"4874","ERR1763371","CRON_AMERdietAdLib","humanfood","Eubacterium",7.325094678,0.273612783,-4.742639867
"4875","ERR1763371","CRON_AMERdietAdLib","humanfood","Faecalibacterium",11.94937213,0.404946919,-4.883058195
"4876","ERR1763371","CRON_AMERdietAdLib","humanfood","Streptococcus",0.378712378,1.718288278,2.181797618
"4877","ERR1763371","CRON_AMERdietAdLib","humanfood","Butyricimonas",0.219254535,2.035679107,3.214831575
"4878","ERR1763371","CRON_AMERdietAdLib","humanfood","Paraprevotella",2.322104844,4.673306337,1.009010498
"4879","ERR1763371","CRON_AMERdietAdLib","humanfood","Lachnoclostridium",0.807255332,0.306446317,-1.397390698
"4880","ERR1763371","CRON_AMERdietAdLib","humanfood","Prevotella",36.15706598,0.985006019,-5.198001261
"4881","ERR1763371","CRON_AMERdietAdLib","humanfood","Parasutterella",0.179390074,0.284557295,0.6656191
"4882","ERR1763371","CRON_AMERdietAdLib","humanfood","Bifidobacterium",0.757424756,10.46295283,3.788043677
"4883","ERR1763371","CRON_AMERdietAdLib","humanfood","Ruminiclostridium",3.757225434,1.72923279,-1.119535582
"4884","ERR1763371","CRON_AMERdietAdLib","humanfood","Bacteroides",7.125772374,26.34343877,1.886325378
"4885","ERR1763371","CRON_AMERdietAdLib","humanfood","Ruminococcus",4.235598964,5.198642881,0.295569055
"4886","ERR1763372","CRON_AMERdietAdLib","humanfood","Bacteroides",7.125772374,21.09952195,1.566092008
"4887","ERR1763372","CRON_AMERdietAdLib","humanfood","Paraprevotella",2.322104844,3.574532812,0.622321584
"4888","ERR1763372","CRON_AMERdietAdLib","humanfood","Eubacterium",7.325094678,0.271621034,-4.753180295
"4889","ERR1763372","CRON_AMERdietAdLib","humanfood","Ruminiclostridium",3.757225434,2.368535419,-0.665672434
"4890","ERR1763372","CRON_AMERdietAdLib","humanfood","Butyricimonas",0.219254535,1.727509778,2.978015291
"4891","ERR1763372","CRON_AMERdietAdLib","humanfood","Streptococcus",0.378712378,2.086049544,2.461598942
"4892","ERR1763372","CRON_AMERdietAdLib","humanfood","Ruminococcus",4.235598964,4.074315515,-0.056008291
"4893","ERR1763372","CRON_AMERdietAdLib","humanfood","Parasutterella",0.179390074,0.336810083,0.908835263
"4894","ERR1763372","CRON_AMERdietAdLib","humanfood","Faecalibacterium",11.94937213,0.380269448,-4.973768972
"4895","ERR1763372","CRON_AMERdietAdLib","humanfood","Bifidobacterium",0.757424756,18.13342025,4.58140468
"4896","ERR1763372","CRON_AMERdietAdLib","humanfood","Lachnoclostridium",0.807255332,0.249891352,-1.691724092
"4897","ERR1763372","CRON_AMERdietAdLib","humanfood","Prevotella",36.15706598,0.825727944,-5.452467273
"4898","ERR1763373","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,1.030859271,-2.789199004
"4899","ERR1763373","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,20.8499601,2.472305037
"4900","ERR1763374","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,11.81940283,2.347652129
"4901","ERR1763374","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,0.506250646,-6.158281959
"4902","ERR1763374","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,56.2454799,2.980618857
"4903","ERR1763374","CRON_CRONdietRestricted","humanfood","Bifidobacterium",0.757424756,1.281124083,0.758235734
"4904","ERR1763374","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,4.401281124,0.228255844
"4905","ERR1763375","CRON_CRONdietRestricted","humanfood","Eubacterium",7.325094678,0.110633067,-6.048992846
"4906","ERR1763375","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,55.8819914,2.971265129
"4907","ERR1763375","CRON_CRONdietRestricted","humanfood","Oscillibacter",0.687661949,0.135218193,-2.346410246
"4908","ERR1763375","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,14.4191764,2.634483746
"4909","ERR1763375","CRON_CRONdietRestricted","humanfood","Bifidobacterium",0.757424756,3.159188691,2.060379628
"4910","ERR1763375","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,0.626920713,1.515676316
"4911","ERR1763375","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,0.405654579,-0.992773291
"4912","ERR1763375","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,3.232944069,-3.483357159
"4913","ERR1763375","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,1.757836509,-1.095866784
"4914","ERR1763377","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,1.151132566,0.511957016
"4915","ERR1763377","CRON_CRONdietRestricted","humanfood","Oscillibacter",0.687661949,0.457977472,-0.586422884
"4916","ERR1763377","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,0.470355242,1.101144102
"4917","ERR1763377","CRON_CRONdietRestricted","humanfood","Bifidobacterium",0.757424756,2.289887362,1.596102155
"4918","ERR1763377","CRON_CRONdietRestricted","humanfood","Faecalibacterium",11.94937213,0.396088625,-4.914967736
"4919","ERR1763377","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,0.631266246,-2.573347164
"4920","ERR1763377","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,12.58819161,2.438566027
"4921","ERR1763377","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,13.41750217,-1.430161492
"4922","ERR1763377","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,47.15930189,2.726424058
"4923","ERR1763378","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,2.010692701,1.316595638
"4924","ERR1763378","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,34.80939098,2.288358269
"4925","ERR1763378","CRON_CRONdietRestricted","humanfood","Eubacterium",7.325094678,0.162715016,-5.492428104
"4926","ERR1763378","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,0.9995351,2.188650549
"4927","ERR1763378","CRON_CRONdietRestricted","humanfood","Parasutterella",0.179390074,1.127382613,2.651805254
"4928","ERR1763378","CRON_CRONdietRestricted","humanfood","Oscillibacter",0.687661949,0.244072524,-1.494389621
"4929","ERR1763378","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,5.357973036,1.206254209
"4930","ERR1763378","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,22.79172478,-0.665767507
"4931","ERR1763378","CRON_CRONdietRestricted","humanfood","Faecalibacterium",11.94937213,0.162715016,-6.198443608
"4932","ERR1763378","CRON_CRONdietRestricted","humanfood","Ruminococcus",4.235598964,14.21431892,1.746707071
"4933","ERR1763378","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,5.543933054,0.561242156
"4934","ERR1763378","CRON_CRONdietRestricted","humanfood","Bifidobacterium",0.757424756,0.174337517,-2.119219504
"4935","ERR1763379","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,4.968351686,1.097334187
"4936","ERR1763379","CRON_CRONdietRestricted","humanfood","Eubacterium",7.325094678,8.627416977,0.236081279
"4937","ERR1763379","CRON_CRONdietRestricted","humanfood","Ruminococcus",4.235598964,5.445244082,0.362430721
"4938","ERR1763379","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,59.55085407,3.063003895
"4939","ERR1763379","CRON_CRONdietRestricted","humanfood","Oscillibacter",0.687661949,0.346830833,-0.987467359
"4940","ERR1763379","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,0.745686292,1.765962139
"4941","ERR1763379","CRON_CRONdietRestricted","humanfood","Faecalibacterium",11.94937213,0.130061562,-6.521596345
"4942","ERR1763379","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,3.953871499,-3.192939723
"4943","ERR1763379","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,2.878695916,1.834318432
"4944","ERR1763379","CRON_CRONdietRestricted","humanfood","Parasutterella",0.179390074,1.803520333,3.32964372
"4945","ERR1763379","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,0.884418625,-2.086866368
"4946","ERR1763380","CRON_CRONdietRestricted","humanfood","Parasutterella",0.179390074,1.403011971,2.96735535
"4947","ERR1763380","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,0.682198481,-2.461404232
"4948","ERR1763380","CRON_CRONdietRestricted","humanfood","Faecalibacterium",11.94937213,0.566353456,-4.399088298
"4949","ERR1763380","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,3.140687347,1.959983361
"4950","ERR1763380","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,2.999098983,-3.591676569
"4951","ERR1763380","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,4.376367615,0.914300818
"4952","ERR1763380","CRON_CRONdietRestricted","humanfood","Oscillibacter",0.687661949,0.308920067,-1.15446593
"4953","ERR1763380","CRON_CRONdietRestricted","humanfood","Ruminococcus",4.235598964,5.071437765,0.259828815
"4954","ERR1763380","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,58.64332604,3.040848626
"4955","ERR1763380","CRON_CRONdietRestricted","humanfood","Eubacterium",7.325094678,3.205045694,-1.192502481
"4956","ERR1763380","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,1.596087012,2.863860718
"4957","ERR1763381","CRON_CRONdietRestricted","humanfood","Oscillibacter",0.687661949,0.45449109,-0.597447508
"4958","ERR1763381","CRON_CRONdietRestricted","humanfood","Eubacterium",7.325094678,3.025953833,-1.27545743
"4959","ERR1763381","CRON_CRONdietRestricted","humanfood","Ruminococcus",4.235598964,3.121636168,-0.4402636
"4960","ERR1763381","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,9.532352589,-1.923373392
"4961","ERR1763381","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,52.29039589,2.875427689
"4962","ERR1763381","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,1.96148786,1.280851437
"4963","ERR1763381","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,0.621935175,-2.59483156
"4964","ERR1763381","CRON_CRONdietRestricted","humanfood","Parasutterella",0.179390074,2.009329028,3.485541856
"4965","ERR1763381","CRON_CRONdietRestricted","humanfood","Faecalibacterium",11.94937213,1.184068891,-3.335109888
"4966","ERR1763381","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,5.836622414,1.329700628
"4967","ERR1763381","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,2.272455448,3.373573425
"4968","ERR1763382","CRON_CRONdietRestricted","humanfood","Oscillibacter",0.687661949,0.293186349,-1.229881586
"4969","ERR1763382","CRON_CRONdietRestricted","humanfood","Ruminococcus",4.235598964,7.939486338,0.906479674
"4970","ERR1763382","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,0.891286502,2.023282576
"4971","ERR1763382","CRON_CRONdietRestricted","humanfood","Parasutterella",0.179390074,2.099214261,3.548677457
"4972","ERR1763382","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,0.551190337,-0.55047447
"4973","ERR1763382","CRON_CRONdietRestricted","humanfood","Eubacterium",7.325094678,2.474492788,-1.56571457
"4974","ERR1763382","CRON_CRONdietRestricted","humanfood","Faecalibacterium",11.94937213,3.999061804,-1.579201333
"4975","ERR1763382","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,52.91427231,0.549379293
"4976","ERR1763382","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,3.037410578,0.387408825
"4977","ERR1763382","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,0.633282514,-2.56874653
"4978","ERR1763382","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,10.27324968,0.527774309
"4979","ERR1763383","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,17.71372259,1.313749127
"4980","ERR1763383","CRON_CRONdietRestricted","humanfood","Eubacterium",7.325094678,0.849963045,-3.107375385
"4981","ERR1763383","CRON_CRONdietRestricted","humanfood","Faecalibacterium",11.94937213,2.53757083,-2.235414818
"4982","ERR1763383","CRON_CRONdietRestricted","humanfood","Parasutterella",0.179390074,1.9709288,3.457703692
"4983","ERR1763383","CRON_CRONdietRestricted","humanfood","Ruminococcus",4.235598964,12.57698941,1.570148718
"4984","ERR1763383","CRON_CRONdietRestricted","humanfood","Oscillibacter",0.687661949,0.39418576,-0.802823859
"4985","ERR1763383","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,0.66518847,-2.497832613
"4986","ERR1763383","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,40.21926583,0.153609134
"4987","ERR1763383","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,3.215077605,0.46942045
"4988","ERR1763383","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,0.431140675,-0.904866388
"4989","ERR1763383","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,0.702143385,1.679158994
"4990","ERR1763384","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,1.946582164,1.269846271
"4991","ERR1763384","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,2.157839143,-0.800080358
"4992","ERR1763384","CRON_CRONdietRestricted","humanfood","Faecalibacterium",11.94937213,1.871133243,-2.674950614
"4993","ERR1763384","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,0.120718274,-0.8609626
"4994","ERR1763384","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,0.437603742,-2.407736131
"4995","ERR1763384","CRON_CRONdietRestricted","humanfood","Ruminococcus",4.235598964,25.53191489,2.591663841
"4996","ERR1763384","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,0.150897842,-7.904561627
"4997","ERR1763384","CRON_CRONdietRestricted","humanfood","Parasutterella",0.179390074,1.418439716,2.983132869
"4998","ERR1763384","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,7.303455561,0.035532824
"4999","ERR1763385","CRON_CRONdietRestricted","humanfood","Ruminococcus",4.235598964,26.30127542,2.634494858
"5000","ERR1763385","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,2.344019304,-0.680683229
"5001","ERR1763385","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,18.56256463,1.381277745
"5002","ERR1763385","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,1.956221992,1.276973127
"5003","ERR1763385","CRON_CRONdietRestricted","humanfood","Eubacterium",7.325094678,0.206825233,-5.146363296
"5004","ERR1763385","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,7.264736298,-2.315295277
"5005","ERR1763385","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,5.791106515,1.318405921
"5006","ERR1763385","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,0.310237849,0.500768025
"5007","ERR1763385","CRON_CRONdietRestricted","humanfood","Parasutterella",0.179390074,1.490865219,3.054977869
"5008","ERR1763385","CRON_CRONdietRestricted","humanfood","Faecalibacterium",11.94937213,3.912443985,-1.610792814
"5009","ERR1763386","CRON_CRONdietRestricted","humanfood","Butyricimonas",0.219254535,0.912408759,2.057073616
"5010","ERR1763386","CRON_CRONdietRestricted","humanfood","Ruminococcus",4.235598964,20.46603032,2.272593395
"5011","ERR1763386","CRON_CRONdietRestricted","humanfood","Ruminiclostridium",3.757225434,1.179112858,-1.671965869
"5012","ERR1763386","CRON_CRONdietRestricted","humanfood","Paraprevotella",2.322104844,6.330713083,1.4469349
"5013","ERR1763386","CRON_CRONdietRestricted","humanfood","Lachnoclostridium",0.807255332,1.151038742,0.511839423
"5014","ERR1763386","CRON_CRONdietRestricted","humanfood","Parasutterella",0.179390074,2.470522179,3.783644039
"5015","ERR1763386","CRON_CRONdietRestricted","humanfood","Oscillibacter",0.687661949,0.266704099,-1.366459522
"5016","ERR1763386","CRON_CRONdietRestricted","humanfood","Bacteroides",7.125772374,28.29870859,1.989617913
"5017","ERR1763386","CRON_CRONdietRestricted","humanfood","Prevotella",36.15706598,15.59517125,-1.213178217
"5018","ERR1763386","CRON_CRONdietRestricted","humanfood","Eubacterium",7.325094678,0.393037619,-4.220108096
"5019","ERR1763386","CRON_CRONdietRestricted","humanfood","Faecalibacterium",11.94937213,4.028635598,-1.568571595
"5020","ERR1763389","CRON_CRONdietAdLib","humanfood","Streptococcus",0.378712378,15.78947368,5.381716697
"5021","ERR1763390","CRON_CRONdietAdLib","humanfood","Bacteroides",7.125772374,25.69760453,1.850515577
"5022","ERR1763390","CRON_CRONdietAdLib","humanfood","Ruminiclostridium",3.757225434,0.188889843,-4.314050649
"5023","ERR1763391","CRON_CRONdietAdLib","humanfood","Faecalibacterium",11.94937213,1.020193521,-3.550020066
"5024","ERR1763391","CRON_CRONdietAdLib","humanfood","Ruminiclostridium",3.757225434,0.231384098,-4.02130606
"5025","ERR1763391","CRON_CRONdietAdLib","humanfood","Bacteroides",7.125772374,62.43163652,3.13115898
"5026","ERR1763391","CRON_CRONdietAdLib","humanfood","Paraprevotella",2.322104844,7.225494321,1.637663179
"5027","ERR1763391","CRON_CRONdietAdLib","humanfood","Roseburia",2.092884194,0.326041228,-2.682366172
"5028","ERR1763391","CRON_CRONdietAdLib","humanfood","Lachnoclostridium",0.807255332,0.631047539,-0.355276372
"5029","ERR1763391","CRON_CRONdietAdLib","humanfood","Eubacterium",7.325094678,0.21034918,-5.12198931
"5030","ERR1763391","CRON_CRONdietAdLib","humanfood","Butyricimonas",0.219254535,0.178796803,-0.294285743
"5031","ERR1763392","CRON_CRONdietAdLib","humanfood","Prevotella",36.15706598,19.49883837,-0.890889434
"5032","ERR1763392","CRON_CRONdietAdLib","humanfood","Ruminiclostridium",3.757225434,4.264852307,0.182828101
"5033","ERR1763392","CRON_CRONdietAdLib","humanfood","Eubacterium",7.325094678,2.306671092,-1.667035102
"5034","ERR1763392","CRON_CRONdietAdLib","humanfood","Ruminococcus",4.235598964,4.862263525,0.199062089
"5035","ERR1763392","CRON_CRONdietAdLib","humanfood","Parasutterella",0.179390074,1.742449386,3.279944781
"5036","ERR1763392","CRON_CRONdietAdLib","humanfood","Lachnoclostridium",0.807255332,1.070361766,0.407001518
"5037","ERR1763392","CRON_CRONdietAdLib","humanfood","Bacteroides",7.125772374,39.21340856,2.460228747
"5038","ERR1763392","CRON_CRONdietAdLib","humanfood","Butyricimonas",0.219254535,1.485230667,2.760008424
"5039","ERR1763392","CRON_CRONdietAdLib","humanfood","Oscillibacter",0.687661949,0.365084633,-0.913468573
"5040","ERR1763392","CRON_CRONdietAdLib","humanfood","Paraprevotella",2.322104844,9.201792234,1.986481771
"5041","ERR1763392","CRON_CRONdietAdLib","humanfood","Faecalibacterium",11.94937213,3.692333223,-1.694330152
"5042","ERR1763393","CRON_CRONdietAdLib","humanfood","Butyricimonas",0.219254535,1.795553867,3.033750349
"5043","ERR1763393","CRON_CRONdietAdLib","humanfood","Eubacterium",7.325094678,0.13300399,-5.783305974
